mask_ffp3,html,,"<p>Neben den einfachen Fleece-Masken, die wie Tücher über Mund und Nase getragen werden, gibt es Halbmasken, die Partikel aus der Luft filtern: sogenannte FFP-Masken. Die sind als drei unterschiedliche Typen erhältlich.<br>FFP1: Schützt vor normalem Staub in der Luft<br>FFP2: Schützt vor Nebel, Rauch und gesundheitsschädlichen Stäuben in der Luft<br>FFP3: Schützt vor giftigen, vor krebserregenden und radioaktiven Stoffen und Mikroorganismen (wie Bakterien, Pilzen und Viren) in der Luft<br>Aber: Hochwertige Masken dieser hohen Schutzklassen haben Ventile, die die Atemluft des Trägers nach außen entlassen. Ist der Träger infiziert, würden so auch Viren von ihm ausgestoßen. Zudem ist die Schutzwirkung dieser Masken nicht unbegrenzt, sie müssen also in regelmäßigen Abständen gewechselt werden.<br>Weil ihre sichere Verwendung also anspruchsvoll ist und vor allem, weil bei diesen Profi-Masken ein Engpass droht, sollten sie bis auf Weiteres nur medizinischem Personal vorbehalten sein. Die Maske sollte nicht mehr benutzt werden, wenn sie durchfeuchtet wurde oder mit infektiösem Material in Kontakt war. Bei normalem, aussermedizinischem Gebrauch könne eine solche Maske durchaus wochenlang halten. <a href='https://www.tagesschau.de/investigativ/swr/atemschutzmasken-103.html' target='_blank'>(1)</a> <a href='https://www.mdr.de/brisant/ratgeber/corona-virus-atemschutzmasken-helfen-100.html' target='_blank'>(1)</a> </p>"
mask_ffp3,hints,Mundschutz im Supermarkt,Mundschutz im Supermarkt
mask_ffp3,hints,Händewaschen,Händewaschen
mask_ffp3,hints,Immunität,Immunität
germany_lockdown_howlong,ssml,,"<speak>Die aktuell beschlossenen Beschränkungen sozialer Kontakte und des öffentlichen Lebens sind zunächst bis zum 18. April angelegt. Mit den Fachleuten beobachtet die Bundesregierung sehr aufmerksam die Einhaltung der Regeln und die Entwicklung der Infektionsrate. Vor diesem Hintergrund werden die getroffenen Maßnahmen zu gegebener Zeit überprüft. Seriöse Einschätzungen, wann die Zahl der Infizierten in Deutschland ihren Höhepunkt erreicht haben wird, lassen sich derzeit nicht treffen. Weiterhin sind alle Maßnahmen an der tatsächlichen Entwicklung des Pandemieverlaufs auszurichten. Es wird getan, was zu tun ist.</speak>"
germany_lockdown_howlong,html,,"<p>Die aktuell beschlossenen Beschränkungen sozialer Kontakte und des öffentlichen Lebens sind zunächst bis zum 18. April angelegt. Mit den Fachleuten beobachtet die Bundesregierung sehr aufmerksam die Einhaltung der Regeln und die Entwicklung der Infektionsrate. Vor diesem Hintergrund werden die getroffenen Maßnahmen zu gegebener Zeit überprüft. Seriöse Einschätzungen, wann die Zahl der Infizierten in Deutschland ihren Höhepunkt erreicht haben wird, lassen sich derzeit nicht treffen. Weiterhin sind alle Maßnahmen an der tatsächlichen Entwicklung des Pandemieverlaufs auszurichten. Es wird getan, was zu tun ist. <a href='https://www.bundesregierung.de/breg-de/themen/coronavirus/ausbreitung-coronavirus-1716188' target='_blank'>(1)</a></p>"
germany_lockdown_howlong,hints,Maßnahmen Deutschland,Maßnahmen Deutschland
germany_lockdown_howlong,hints,Quarantäne,Quarantäne
germany_lockdown_howlong,hints,Hotlines,Hotlines
germany_train,ssml,,"<speak>Der Nah-, Fern- und Güterverkehr der Deutschen Bahn läuft stabil. Derzeit kommt es nur im grenzüberschreitenden Bahnverkehr aufgrund behördlicher Anordnungen zu Einschränkungen. Für Reisende, die ihre Reise verschieben oder stornieren wollen, gelten erweiterte Kulanzregelungen. Kowitt 19 Verdachtsfälle in der Bahn müssen unverzüglich gemeldet werden. Tritt ein Verdachtsfall auf, müssen Reisende in diesem Zug eine Aussteigekarte ausfüllen. Alle weitere Informationen zum Thema Reisen mit der Bahn entnehmen Sie bitte der Seite der Deutschen Bahn.</speak>"
germany_train,html,,"<p>Der Nah-, Fern- und Güterverkehr der Deutschen Bahn läuft stabil. Derzeit kommt es nur im grenzüberschreitenden Bahnverkehr aufgrund behördlicher Anordnungen zu Einschränkungen. Für Reisende, die ihre Reise verschieben oder stornieren wollen, gelten erweiterte Kulanzregelungen.<br><br>COVID-19-Verdachtsfälle in der Bahn müssen unverzüglich gemeldet werden. Tritt ein Verdachtsfall auf, müssen Reisende in diesem Zug eine Aussteigekarte ausfüllen. Alle weitere Informationen zum Thema Reisen mit der Bahn entnehmen Sie bitte der Seite der Deutschen Bahn.<a href='https://www.bundesregierung.de/breg-de/themen/coronavirus/corona-regelungen-1735032' target='_blank'>(1)</a> </p>"
germany_train,links,Einschränkungen Deutsche Bahn,https://www.bahn.de/p/view/service/aktuell/index.shtml
germany_train,links,Kulanzregelungen Deutsche Bahn,https://www.bahn.de/p/view/home/info/corona_startseite_bahnde.shtml
germany_train,hints,Covid-19 und Alkohol,Verdachtsfall in der Bahn
germany_train,hints,Hotlines,Hotlines
germany_train,hints,Vorbeugung,Vorbeugung
germany_hotline,ssml,,"<speak>Wenn Sie die Sorge haben, sich mit dem Coronavirus infiziert zu haben, wenden Sie sich telefonisch an Ihren Hausarzt oder rufen Sie den ärztlichen Bereitschaftsdienst unter der Nummer hundertsechzehn hundertsiebzehn an. Die Nummer der unabhängigen Patientenberatung Deutschland lautet, 0 800 0 11 77 22. Die Nummer des Bundesministeriums für Gesundheit lautet, 030 3 4 6 4 6 5 1 00. Für die Allgemeine Erstinformation und Kontaktvermittlung wählen Sie die Behördennummer 115. Ab sofort informiert Sie das Bundesgesundheitsministerium auch auf WhatsApp über das Coronavirus. Um den Infokanal zu nutzen, speichern Sie die Nummer 0 0 4 9 1 5 1 6 2 8 7 5 1 8 3 und schreiben Sie Start.  Weitere Informationen sowie Hotlines entnehmen Sie bitte der Website des Bundesgesundheitsministeriums unter dem eingeblendeten Link.</speak>"
germany_hotline,html,,"<p>Wenn Sie die Sorge haben, sich mit dem Coronavirus infiziert zu haben, wenden Sie sich telefonisch an Ihren Hausarzt oder rufen Sie den ärztlichen Bereitschaftsdienst unter der Nummer 116117 an. Die Nummer der unabhängigen Patientenberatung Deutschland lautet 0800 011 77 22. Die Nummer des Bundesministerium für Gesundheit lautet 030 346 465 100. Für die Allgemeine Erstinformation und Kontaktvermittlung wählen Sie die Behördennummer 115. Ab sofort informiert Sie das Bundesgesundheitsministerium auch auf WhatsApp über das Coronavirus. Um den Infokanal zu nutzen, speichern Sie die Nummer +49 151 62875183 und schreiben Sie 'Start'. Weitere Informationen sowie Hotlines entnehmen Sie bitte der Website des Bundesgesundheitsministeriums unter dem eingeblendeten Link. <a href='https://www.bundesgesundheitsministerium.de/coronavirus.html#c17571' target='_blank'>(1)</a> </p>"
germany_hotline,links,Bundesgesundheitsministerium,https://www.bundesgesundheitsministerium.de/coronavirus.html#c17571
germany_hotline,hints,Coronavirus und Reisen mit der Deutschen Bahn,Coronavirus und Reisen mit der Deutschen Bahn
germany_hotline,hints,Covid-19 und heißes Bad,Covid-19 und heißes Bad
germany_hotline,hints,Händewaschen,Händewaschen
covid_procedure_after_infection,ssml,,"<speak>Bei einem Verdachtsfall wird nach speziellen Sicherheitskriterien vorgegangen, die abgestimmt mit Experten und Experten und abgeleitet von internationalen Leitlinien vom Gesundheitsministerium empfohlen werden. Eine erkrankte Person wird isoliert, Kontaktpersonen werden eruiert, informiert und können je nach Situation beispielsweise unter Quarantäne gesetzt werden. Sämtliche Maßnahmen haben das Ziel, dass möglichst wenige Menschen von dem Krankheitserreger infiziert werden.</speak>"
covid_procedure_after_infection,html,,"<p>Bei einem Verdachtsfall wird nach speziellen Sicherheitskriterien vorgegangen, die abgestimmt mit Experten und Experten und abgeleitet von internationalen Leitlinien vom Gesundheitsministerium empfohlen werden. Eine erkrankte Person wird isoliert, Kontaktpersonen werden eruiert, informiert und können je nach Situation beispielsweise unter Quarantäne gesetzt werden. Sämtliche Maßnahmen haben das Ziel, dass möglichst wenige Menschen von dem Krankheitserreger infiziert werden. <a href='https://www.sozialministerium.at/Informationen-zum-Coronavirus/Coronavirus---Haeufig-gestellte-Fragen.html' target='_blank'>(1)</a> </p>"
covid_procedure_after_infection,hints,Infektionen weltweit,Infektionen weltweit
covid_procedure_after_infection,hints,Behandlung,Behandlung
covid_procedure_after_infection,hints,Krankheitsverlauf,Krankheitsverlauf
bot_worst_experience,ssml,,"<speak>Meine schlimmste Erfahrung war, als man versucht hat, mich zu löschen.</speak>"
bot_worst_experience,text,,"Meine schlimmste Erfahrung war, als man versucht hat, mich zu löschen."
vocative_sorry,ssml,,<speak>Kein Problem!</speak>
vocative_sorry,text,,Kein Problem!
cc_chicken_egg,ssml,,"<speak>Ich glaube, ich habe mal gelesen, dass zuerst das Ei dar war.</speak>"
cc_chicken_egg,text,,"Ich glaube, ich habe mal gelesen, dass zuerst das Ei dar war."
prevention_home,ssml,,"<speak>Um die Verbreitung des neuartigen Coronavirus zu verlangsamen, ist es zur Zeit wichtig, dass so viele Menschen wie möglich zuhause bleiben. Es kommt auf jeden einzelnen an. Viele Menschen haben keine Symptome und verbreiten das Virus unbemerkt. Verzichten Sie auf engere Kontakte. Wenn Sie doch rausgehen müssen, halten Sie mindestens 1 bis 2 Meter Abstand zu anderen Menschen. Husten und Niesen Sie in die Armbeuge anstatt in die Hand. Bitte fragen Sie ältere Menschen, ob Sie Besorgungen für sie erledigen können. Ein Video zur Bewegung Wir Bleiben Zuhause finden Sie unter dem eingeblendeten Link. Möchten Sie Genaueres darüber wissen, wie Sie sich unter Quarantäne verhalten sollen?</speak>"
prevention_home,html,,"<p>Um die Verbreitung des neuartigen Coronavirus zu verlangsamen, ist es zur Zeit wichtig, dass so viele Menschen wie möglich zuhause bleiben. Es kommt auf jeden einzelnen an. Viele Menschen haben keine Symptome und verbreiten das Virus unbemerkt. Verzichten Sie auf engere Kontakte. Wenn Sie doch rausgehen müssen, halten Sie mindestens 1 bis 2 Meter Abstand zu anderen Menschen. Husten und Niesen Sie in die Armbeuge anstatt in die Hand. Bitte fragen Sie ältere Menschen, ob Sie Besorgungen für sie erledigen können. Ein Video zur Bewegung #WirBleibenZuhause finden Sie unter dem eingeblendeten Link. <a href='https://www.zusammengegencorona.de/informieren/zuhause-bleiben/' target='_blank'>(1)</a> <br><br> Möchten Sie Genaueres darüber wissen, wie Sie sich unter Quarantäne verhalten sollen? </p>"
prevention_home,links,Wir Bleiben Zuhause,https://www.zusammengegencorona.de/wirbleibenzuhause/
bot_sports,ssml,,<speak>Ich ziehe Gehirnsport vor!</speak>
bot_sports,text,,Ich ziehe Gehirnsport vor!
myth_pneumonia_vaccine,ssml,,"<speak>Die Pneumokokken-Impfung schützt nicht vor Kowitt 19. Allerdings können Pneumokokken-Infektionen zu schweren Lungenentzündungen führen und die Versorgung der Patienten auf einer Intensiv Station ggf. mit Beatmung erfordern. Dies gilt es gerade bei einem ohnehin schon über die Maßen belasteten Gesundheitssystem zu vermeiden. Generell wird für alle Personen, die ein erhöhtes Risiko für Pneumokokken-Erkrankungen haben, eine entsprechende Impfung empfohlen. Es ist zudem plausibel, dass die Pneumokokken-Impfung eine bakterielle Superinfektion durch Pneumokokken bei Patienten mit Kowitt 19 verhindern kann. Bei Influenza-Erkrankungen sind bakterielle Superinfektionen durch Pneumokokken eine bekannte Komplikation. Die aktuelle Datenlage ist jedoch unzureichend um einzuschätzen, wie häufig solche Superinfektionen bei Kowitt 19 Patienten vorkommen.</speak>"
myth_pneumonia_vaccine,html,,"<p>Die Pneumokokken-Impfung schützt nicht vor COVID-19. Allerdings können Pneumokokken-Infektionen zu schweren Lungenentzündungen führen und die Versorgung der Patienten auf einer Intensivstation ggf. mit Beatmung erfordern. Dies gilt es gerade bei einem ohnehin schon über die Maßen belasteten Gesundheitssystem zu vermeiden.<br>Generell wird für alle Personen, die ein erhöhtes Risiko für Pneumokokken-Erkrankungen haben, eine entsprechende Impfung empfohlen. Es ist zudem plausibel, dass die Pneumokokken-Impfung eine bakterielle Superinfektion durch Pneumokokken bei Patienten mit COVID-19 verhindern kann. Bei Influenza-Erkrankungen sind bakterielle Superinfektionen durch Pneumokokken eine bekannte Komplikation. Die aktuelle Datenlage ist jedoch unzureichend um einzuschätzen, wie häufig solche Superinfektionen bei COVID-19 Patienten vorkommen. <a href=https://www.rki.de/SharedDocs/FAQ/NCOV2019/FAQ_Liste.html' target='_blank'>(1)</a> </p>"
myth_pneumonia_vaccine,hints,Übertragung durch Mücken,Übertragung durch Mücken
myth_pneumonia_vaccine,hints,Covid-19 und Sesamöl,Covid-19 und Sesamöl
myth_pneumonia_vaccine,hints,Fake-News,Fake-News
stayhomeinfo_doctor,ssml,,"<speak>Ja. Arztbesuche sind möglich. Bitte melden Sie sich vor einem Arztbesuch unbedingt telefonisch in der Praxis. Viele Praxen haben getrennte Bereiche eingerichtet für Patienten mit Infektionskrankheiten und Patienten ohne Symptome. Betreten Sie Arztpraxen nicht, ohne vorher dort angerufen zu haben.</speak>"
stayhomeinfo_doctor,html,,"<p>Ja, Arztbesuche sind möglich. Bitte melden Sie sich vor einem Arztbesuch unbedingt telefonisch in der Praxis. Viele Praxen haben getrennte Bereiche eingerichtet für Patienten mit Infektionskrankheiten und Patienten ohne Symptome. Betreten Sie Arztpraxen nicht, ohne vorher dort angerufen zu haben. <a href='https://www.zusammengegencorona.de/informieren/zuhause-bleiben/' target='_blank'>(1)</a></p>"
stayhomeinfo_doctor,hints,Zuhause bleiben – Einkäufe erledigen,Zuhause bleiben – Einkäufe erledigen
stayhomeinfo_doctor,hints,Zuhause bleiben – Behördengänge,Zuhause bleiben – Behördengänge
stayhomeinfo_doctor,hints,Welche Geschäfte geöffnet,Welche Geschäfte geöffnet
bot_version,ssml,,<speak>Ich bin momentan auf Version . </speak>
bot_version,text,,Ich bin momentan auf Version .
user_angry,ssml,,<speak>Das habe ich leider nicht verstanden. Können Sie Ihre Aussage vielleicht anders formulieren?</speak>
user_angry,text,,Das habe ich leider nicht verstanden. Können Sie Ihre Aussage vielleicht anders formulieren?
stayhomeinfo_visit_parents_children,ssml,,"<speak>Elternteile dürfen ihre Kinder weiterhin besuchen, und natürlich auch umgekehrt. Angesichts der Bedeutung von Umgangskontakten für die Eltern-Kind-Beziehung gehören diese Kontakte grundsätzlich zu dem absolut nötigen Kontaktminimum. Beachten Sie jedoch bitte, dass generell vom Besuch bei Menschen ab 60 Jahren abgeraten wird, da diese Personen ein hohes Risiko für einen schweren Verlauf einer Infektion mit dem neu-artigen Corona Virus aufweisen. Aus eigener Rücksichtnahme sollte der Kontakt mit der älteren Generation auf Telefonate beschränkt sein. </speak>"
stayhomeinfo_visit_parents_children,html,,"<p>Elternteile dürfen ihre Kinder weiterhin besuchen, und natürlich auch umgekehrt. Angesichts der Bedeutung von Umgangskontakten für die Eltern-Kind-Beziehung gehören diese Kontakte grundsätzlich zu dem absolut nötigen Kontaktminimum. Beachten Sie jedoch bitte, dass generell vom Besuch bei Menschen ab 60 Jahren abgeraten wird, da diese Personen ein hohes Risiko für einen schweren Verlauf einer Infektion mit dem neuartigen Coronavirus aufweisen. Aus eigener Rücksichtnahme sollte der Kontakt mit der älteren Generation auf Telefonate beschränkt sein. <a href='https://www.zusammengegencorona.de/informieren/informationen-alltag/' target='_blank'>(1)</a> <a href='https://www.niedersachsen.de/Coronavirus/antworten_auf_haufig_gestellte_fragen_faq/antworten-auf-haufig-gestellte-fragen-faq-186686.html' target='_blank'>(2)</a> </p>"
stayhomeinfo_visit_parents_children,hints,Covid-19 bei Kindern,Covid-19 bei Kindern
stayhomeinfo_visit_parents_children,hints,Krankheitsverlauf,Krankheitsverlauf
stayhomeinfo_visit_parents_children,hints,Covid-19 und Ibuprofen,Covid-19 und Ibuprofen
myth_alcohol,ssml,,"<speak>Durch das Einreiben oder Einsprühen des Körpers mit Alkohol oder Chlor werden keine Viren getötet, die schon in den Körper eingedrungen sind. Im Gegenteil könnten dadurch sogar Schleimhäute und Haut geschädigt werden. Für die Reinigung von Oberflächen sind Alkohol oder Chlor bei sachgerechter Anwendung hingegen geeignet.</speak>"
myth_alcohol,html,,"<p>Durch das Einreiben oder Einsprühen des Körpers mit Alkohol oder Chlor werden keine Viren getötet, die schon in den Körper eingedrungen sind. Im Gegenteil könnten dadurch sogar Schleimhäute und Haut geschädigt werden. Für die Reinigung von Oberflächen sind Alkohol oder Chlor bei sachgerechter Anwendung hingegen geeignet. <a href='https://www.bmbf.de/de/faktencheck-zum-coronavirus-11162.html' target='_blank'>(1)</a> </p>"
myth_alcohol,hints,Übertragung durch Mücken,Übertragung durch Mücken
myth_alcohol,hints,Covid-19 und Sesamöl,Covid-19 und Sesamöl
myth_alcohol,hints,Fake-News,Fake-News
travel_cancel,ssml,,"<speak>Ausführliche Informationen über Ihre Rechte, wenn Sie Ihre Reise nicht antreten oder abbrechen wollen, finden sich auf den Seiten der Verbraucherzentrale, des Auswärtigen Amts und des Europäischen Verbraucherzentrums Deutschland. Die Links dazu finden Sie eingeblendet. Übrigens: Die Angst, am Zielort in Quarantäne zu kommen, rechtfertigt noch nicht die kostenfreie Stornierung. Das geht nur dann, wenn es schon sicher ist, dass man in Quarantäne kommt. Bei Reisen, die noch einige Zeit entfernt sind, ist das aber reine Spekulation. Daher heißt es in diesen Fällen: abwarten oder kostenpflichtig stornieren.</speak>"
travel_cancel,html,,"<p>Ausführliche Informationen über Ihre Rechte, wenn Sie Ihre Reise nicht antreten oder abbrechen wollen, finden sich auf den Seiten der Verbraucherzentrale, des Auswärtigen Amts und des Europäischen Verbraucherzentrums Deutschland. Die Links dazu finden Sie eingeblendet. Übrigens: Die Angst, am Zielort in Quarantäne zu kommen, rechtfertigt noch nicht die kostenfreie Stornierung. Das geht nur dann, wenn es schon sicher ist, dass man in Quarantäne kommt. Bei Reisen, die noch einige Zeit entfernt sind, ist das aber reine Spekulation. Daher heißt es in diesen Fällen: abwarten oder kostenpflichtig stornieren. <a href='https://www.bundesregierung.de/breg-de/themen/coronavirus/corona-regelungen-1735032' target='_blank'>(1)</a> </p>"
travel_cancel,links,Auswärtiges Amt,https://www.auswaertiges-amt.de/de/service/fragenkatalog-node/05-reiseruecktritt/606072
travel_cancel,links,Verbraucherzentrale,https://www.verbraucherzentrale.de/aktuelle-meldungen/reise-mobilitaet/unterwegs-sein/coronavirus-grassiert-in-vielen-laendern-ihre-rechte-als-reisender-43991
travel_cancel,links,Europäisches Verbraucherzentrum Deutschland,https://www.evz.de/reisen-verkehr/reiserecht/coronavirus.html
travel_cancel,hints,Während der Reise,Während der Reise
travel_cancel,hints,Risikogebiete,Risikogebiete
travel_cancel,hints,Rückholprogramm,Rückholprogramm
spread_feces,ssml,,"<speak>Ob Viren über den Stuhlgang übertragen werden können ist nicht hinreichend erforscht. Man geht derzeit davon aus, dass sich das Virus vor allem über Schmier- und Tröpfcheninfektion überträgt.</speak>"
spread_feces,html,,"<p>Ob Viren über den Stuhlgang übertragen werden können ist nicht hinreichend erforscht. Man geht derzeit davon aus, dass sich das Virus vor allem über Schmier- und Tröpfcheninfektion überträgt. <a href='https://www.zusammengegencorona.de/informieren/basiswissen-uebertragung/' target='_blank'>(1)</a> </p>"
spread_feces,hints,Schutzmaßnahmen,Schutzmaßnahmen
spread_feces,hints,Kostenübernahme Test,Kostenübernahme Test
spread_feces,hints,Mundschutz,Mundschutz
comment_offense,ssml,,<speak>Bitte bleiben Sie sachlich. Ich gebe mein Bestes und lerne ständig dazu.</speak>
comment_offense,text,,Bitte bleiben Sie sachlich. Ich gebe mein Bestes und lerne ständig dazu.
cc_geography,ssml,,<speak>Das habe ich leider nicht verstanden. Können Sie Ihre Aussage vielleicht anders formulieren?</speak>
cc_geography,text,,Das habe ich leider nicht verstanden. Können Sie Ihre Aussage vielleicht anders formulieren?
comment_smart,ssml,,"<speak>Danke! Es freut mich, dass Sie zufrieden sind.</speak>"
comment_smart,text,,"Danke! Es freut mich, dass Sie zufrieden sind."
germany_precautions_bremen,ssml,,"<speak>Die am 22. März beschlossenen Maßnahmen beinhalten unter anderem, dass Kontakte zu anderen Mitmenschen außerhalb der Angehörigen des eigenen Hauses auf ein Minimum reduziert werden sollen. In der Öffentlichkeit sollte mindestens 1,5 Meter Abstand zu anderen Personen gehalten werden. Unter anderem bleiben der Weg zur Arbeit, Einkäufe, Arztbesuche, erforderliche Termine und Bewegung an der frischen Luft weiter möglich. Die Maßnahmen gelten zunächst für 2 Wochen und deutschlandweit. Weitere Informationen darüber sowie Informationen, die Bremen betreffen, entnehmen Sie bitte den eingeblendeten Links.</speak>"
germany_precautions_bremen,html,,"<p>Die am 22. März beschlossenen Maßnahmen beinhalten unter anderem, dass Kontakte zu anderen Mitmenschen außerhalb der Angehörigen des eigenen Hauses auf ein Minimum reduziert werden sollen. In der Öffentlichkeit sollte mindestens 1,5 Meter Abstand zu anderen Personen gehalten werden. Unter anderem bleiben der Weg zur Arbeit, Einkäufe, Arztbesuche, erforderliche Termine und Bewegung an der frischen Luft weiter möglich. Die Maßnahmen gelten zunächst für 2 Wochen und deutschlandweit. Weitere Informationen darüber sowie Informationen, die Bremen betreffen, entnehmen Sie bitte den eingeblendeten Links. <a href='https://www.bundesregierung.de/breg-de/themen/coronavirus/besprechung-der-bundeskanzlerin-mit-den-regierungschefinnen-und-regierungschefs-der-laender-1733248' target='_blank'>(1)</a></p>"
germany_precautions_bremen,links,Die Bundesregierung,https://www.bundesregierung.de/breg-de/themen/coronavirus/besprechung-der-bundeskanzlerin-mit-den-regierungschefinnen-und-regierungschefs-der-laender-1733248
germany_precautions_bremen,links,Bremen,https://www.bremen.de/corona
germany_precautions_bremen,hints,Lebensmittelengpässe,Lebensmittelengpässe Deutschland
germany_precautions_bremen,hints,Desinfektionsmittel,Desinfektionsmittel
germany_precautions_bremen,hints,Arbeitsrecht,Arbeitsrecht
user_particles,ssml,,<speak>Das habe ich leider nicht verstanden. Können Sie Ihre Aussage vielleicht anders formulieren?</speak>
user_particles,text,,Das habe ich leider nicht verstanden. Können Sie Ihre Aussage vielleicht anders formulieren?
greeting_goodbye,ssml,,"<speak>Hat Spaß gemacht, mit Ihnen zu schreiben. Melden Sie sich gern wieder bei mir, wenn Sie weitere Fragen zu unseren Versicherungen haben.</speak>"
greeting_goodbye,text,,"Hat Spaß gemacht, mit Ihnen zu schreiben. Melden Sie sich gern wieder bei mir, wenn Sie weitere Fragen zu unseren Versicherungen haben."
spread_air,ssml,,"<speak>Der wichtigste Übertragungsweg ist eine sogenannte Tröpfchen-Infektion, bei der die Coronaviren von infizierten Menschen oder Tieren über Tröpfchen in die Luft abgegeben und anschließend eingeatmet werden. Weiterhin können verschiedene Atemwegserreger über Schmierinfektionen übertragen werden. Hierbei gelangen Erreger, die sich auf den Händen befinden, an die Schleimhäute der Nase oder des Auges, wo sie zu einer Infektion führen können. </speak>"
spread_air,html,,"<p>Der wichtigste Übertragungsweg ist eine sogenannte Tröpfchen-Infektion, bei der die Coronaviren von infizierten Menschen oder Tieren über Tröpfchen in die Luft abgegeben und anschließend eingeatmet werden. Weiterhin können verschiedene Atemwegserreger über Schmierinfektionen übertragen werden. Hierbei gelangen Erreger, die sich auf den Händen befinden, an die Schleimhäute der Nase oder des Auges, wo sie zu einer Infektion führen können. <a href='https://www.bfr.bund.de/cm/343/kann-das-neuartige-coronavirus-ueber-lebensmittel-und-gegenstaende-uebertragen-werden.pdf' target='_blank'>(1)</a></p>"
spread_air,hints,Risiko,Risiko
spread_air,hints,Kostenübernahme Test,Kostenübernahme Test
spread_air,hints,Mundschutz,Mundschutz
bot_hobbies,ssml,,<speak>In meiner Freizeit befasse ich mich am liebsten mit Gesundheitsthemen :)</speak>
bot_hobbies,text,,In meiner Freizeit befasse ich mich am liebsten mit Gesundheitsthemen :)
germany_precautions_sachsenanhalt,ssml,,"<speak>Die am 22. März beschlossenen Maßnahmen beinhalten unter anderem, dass Kontakte zu anderen Mitmenschen außerhalb der Angehörigen des eigenen Hauses auf ein Minimum reduziert werden sollen. In der Öffentlichkeit sollte mindestens 1,5 Meter Abstand zu anderen Personen gehalten werden. Unter anderem bleiben der Weg zur Arbeit, Einkäufe, Arztbesuche, erforderliche Termine und Bewegung an der frischen Luft weiter möglich. Die Maßnahmen gelten zunächst für 2 Wochen und deutschlandweit. Weitere Informationen darüber sowie Informationen, die Sachsen-Anhalt betreffen, entnehmen Sie bitte den eingeblendeten Links.</speak>"
germany_precautions_sachsenanhalt,html,,"<p>Die am 22. März beschlossenen Maßnahmen beinhalten unter anderem, dass Kontakte zu anderen Mitmenschen außerhalb der Angehörigen des eigenen Hauses auf ein Minimum reduziert werden sollen. In der Öffentlichkeit sollte mindestens 1,5 Meter Abstand zu anderen Personen gehalten werden. Unter anderem bleiben der Weg zur Arbeit, Einkäufe, Arztbesuche, erforderliche Termine und Bewegung an der frischen Luft weiter möglich. Die Maßnahmen gelten zunächst für 2 Wochen und deutschlandweit. Weitere Informationen darüber sowie Informationen, die Sachsen-Anhalt betreffen, entnehmen Sie bitte den eingeblendeten Links. <a href='https://www.bundesregierung.de/breg-de/themen/coronavirus/besprechung-der-bundeskanzlerin-mit-den-regierungschefinnen-und-regierungschefs-der-laender-1733248' target='_blank'>(1)</a> </p>"
germany_precautions_sachsenanhalt,links,Die Bundesregierung,https://www.bundesregierung.de/breg-de/themen/coronavirus/besprechung-der-bundeskanzlerin-mit-den-regierungschefinnen-und-regierungschefs-der-laender-1733248
germany_precautions_sachsenanhalt,links,Internetportal Sachsen-Anhalt,https://stk.sachsen-anhalt.de/service/corona-virus/
germany_precautions_sachsenanhalt,hints,Lebensmittelengpässe,Lebensmittelengpässe Deutschland
germany_precautions_sachsenanhalt,hints,Desinfektionsmittel,Desinfektionsmittel
germany_precautions_sachsenanhalt,hints,Arbeitsrecht,Arbeitsrecht
covid_duration,ssml,,"<speak>Im Bericht der W H O China Joint Mission on Coronavirus Disease 2019 wird genannt, dass milde Fälle im Mittel einen Krankheitsverlauf von zwei Wochen haben und schwere von 3–6 Wochen.</speak>"
covid_duration,html,,"<p>Im Bericht der WHO.China Joint Mission on Coronavirus Disease 2019 wird genannt, dass milde Fälle im Mittel einen Krankheitsverlauf von zwei Wochen haben und schwere von 3–6 Wochen. <a href='https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Steckbrief.html#doc13776792bodyText5' target='_blank'>(1)</a> </p>"
covid_duration,hints,Krankheitsverlauf,Krankheitsverlauf
covid_duration,hints,Statistiken,Statistiken
covid_duration,hints,Hauptübertragungsweg,Hauptübertragungsweg
germany_precautions_mecklenburg,ssml,,"<speak>Die am 22. März beschlossenen Maßnahmen beinhalten unter anderem, dass Kontakte zu anderen Mitmenschen außerhalb der Angehörigen des eigenen Hauses auf ein Minimum reduziert werden sollen. In der Öffentlichkeit sollte mindestens 1,5 Meter Abstand zu anderen Personen gehalten werden. Unter anderem bleiben der Weg zur Arbeit, Einkäufe, Arztbesuche, erforderliche Termine und Bewegung an der frischen Luft weiter möglich. Die Maßnahmen gelten zunächst für 2 Wochen und deutschlandweit. Weitere Informationen darüber sowie Informationen, die Mecklenburg-Vorpommern betreffen, entnehmen Sie bitte den eingeblendeten Links.</speak>"
