Answer ID,cevap,Attachment Ids,NodeID,Node Title,Parent ID,ParentTitle
174_node_14_1584975600403_DE_germany_precautions_mecklenburg_3_1,,41_node_14_1584975600403_DE_germany_precautions_mecklenburg,node_14_1584975600403,DE_germany_precautions_mecklenburg,node_10_1584965944031,DE_germany_precautions_by_state
175_node_14_1584975600403_DE_germany_precautions_mecklenburg_4_1,,42_node_14_1584975600403_DE_germany_precautions_mecklenburg,node_14_1584975600403,DE_germany_precautions_mecklenburg,node_10_1584965944031,DE_germany_precautions_by_state
176_node_20_1584977052167_DE_germany_precautions_saarland_1_1,"<speak> 22 Mart'ta kararlaştırılan tedbirler, diğer şeylerin yanı sıra, aile üyeleri dışındaki diğer insanlarla temasların en aza indirilmesi gerektiğini de içeriyor. Halk, diğer insanlardan en az 1,5 metre uzakta tutulmalıdır. Diğer şeylerin yanı sıra, çalışma yolu, alışveriş, doktor ziyaretleri, gerekli randevular ve temiz havada egzersiz mümkün. Önlemler başlangıçta 2 hafta boyunca ve Almanya genelinde geçerlidir. Bu konuda ve Saarland ile ilgili daha fazla bilgi için lütfen görünen bağlantılara bakın. </speak>",,node_20_1584977052167,DE_germany_precautions_saarland,node_10_1584965944031,DE_germany_precautions_by_state
177_node_20_1584977052167_DE_germany_precautions_saarland_2_1,"<p> 22 Mart'ta kararlaştırılan tedbirler, diğer şeylerin yanı sıra, aile üyeleri dışındaki diğer insanlarla temasların en aza indirilmesi gerektiğini de içeriyor. Halk, diğer insanlardan en az 1,5 metre uzakta tutulmalıdır. Diğer şeylerin yanı sıra, çalışma yolu, alışveriş, doktor ziyaretleri, gerekli randevular ve temiz havada egzersiz mümkün. Önlemler başlangıçta 2 hafta boyunca ve Almanya genelinde geçerlidir. Bu konuda ve Saarland ile ilgili daha fazla bilgi için lütfen görünen bağlantılara bakın. <a href = 'https: //www.bundesregierung.de/breg-de/themen/coronavirus/besprechung-der-bundeskanzlerin-mit-den-regierungschefinnen-und-regierungschefs-der-laender-1733248' target = '_ blank' > (1) </a> </p>",,node_20_1584977052167,DE_germany_precautions_saarland,node_10_1584965944031,DE_germany_precautions_by_state
178_node_20_1584977052167_DE_germany_precautions_saarland_3_1,,43_node_20_1584977052167_DE_germany_precautions_saarland,node_20_1584977052167,DE_germany_precautions_saarland,node_10_1584965944031,DE_germany_precautions_by_state
179_node_20_1584977052167_DE_germany_precautions_saarland_4_1,,44_node_20_1584977052167_DE_germany_precautions_saarland,node_20_1584977052167,DE_germany_precautions_saarland,node_10_1584965944031,DE_germany_precautions_by_state
180_node_17_1584976129486_DE_germany_precautions_rheinland_1_1,"<speak> 22 Mart'ta kararlaştırılan tedbirler, diğer şeylerin yanı sıra, aile üyeleri dışındaki diğer insanlarla temasların en aza indirilmesi gerektiğini de içeriyor. Halk, diğer insanlardan en az 1,5 metre uzakta tutulmalıdır. Diğer şeylerin yanı sıra, çalışma yolu, alışveriş, doktor ziyaretleri, gerekli randevular ve temiz havada egzersiz mümkün. Önlemler başlangıçta 2 hafta boyunca ve Almanya genelinde geçerlidir. Bununla ilgili daha fazla bilgi ve Rheinland-Pfalz ile ilgili bilgiler için lütfen görüntülenen bağlantılara bakın. </speak>",,node_17_1584976129486,DE_germany_precautions_rheinland,node_10_1584965944031,DE_germany_precautions_by_state
181_node_17_1584976129486_DE_germany_precautions_rheinland_2_1,"<p> 22 Mart'ta kararlaştırılan tedbirler, diğer şeylerin yanı sıra, aile üyeleri dışındaki diğer insanlarla temasların en aza indirilmesi gerektiğini de içeriyor. Halk, diğer insanlardan en az 1,5 metre uzakta tutulmalıdır. Diğer şeylerin yanı sıra, çalışma yolu, alışveriş, doktor ziyaretleri, gerekli randevular ve temiz havada egzersiz mümkün. Önlemler başlangıçta 2 hafta boyunca ve Almanya genelinde geçerlidir. Bununla ilgili daha fazla bilgi ve Rheinland-Pfalz ile ilgili bilgiler için lütfen ekrandaki bağlantılara bakın. <a href = 'https: //www.bundesregierung.de/breg-de/themen/coronavirus/besprechung-der-bundeskanzlerin-mit-den-regierungschefinnen-und-regierungschefs-der-laender-1733248' target = '_ blank' > (1) </a> </p>",,node_17_1584976129486,DE_germany_precautions_rheinland,node_10_1584965944031,DE_germany_precautions_by_state
182_node_17_1584976129486_DE_germany_precautions_rheinland_3_1,,45_node_17_1584976129486_DE_germany_precautions_rheinland,node_17_1584976129486,DE_germany_precautions_rheinland,node_10_1584965944031,DE_germany_precautions_by_state
183_node_17_1584976129486_DE_germany_precautions_rheinland_4_1,,46_node_17_1584976129486_DE_germany_precautions_rheinland,node_17_1584976129486,DE_germany_precautions_rheinland,node_10_1584965944031,DE_germany_precautions_by_state
184_node_19_1584976898915_DE_germany_precautions_thüringen_1_1,"<speak> 22 Mart'ta kararlaştırılan tedbirler, diğer şeylerin yanı sıra, aile üyeleri dışındaki diğer insanlarla temasların en aza indirilmesi gerektiğini de içeriyor. Halk, diğer insanlardan en az 1,5 metre uzakta tutulmalıdır. Diğer şeylerin yanı sıra, çalışma yolu, alışveriş, doktor ziyaretleri, gerekli randevular ve temiz havada egzersiz mümkün. Önlemler başlangıçta 2 hafta boyunca ve Almanya genelinde geçerlidir. Bununla ilgili daha fazla bilgi ve Thüringen ile ilgili bilgiler için lütfen görünen bağlantılara bakın. </speak>",,node_19_1584976898915,DE_germany_precautions_thüringen,node_10_1584965944031,DE_germany_precautions_by_state
185_node_19_1584976898915_DE_germany_precautions_thüringen_2_1,"<p> 22 Mart'ta kararlaştırılan tedbirler, diğer şeylerin yanı sıra, aile üyeleri dışındaki diğer insanlarla temasların en aza indirilmesi gerektiğini de içeriyor. Halk, diğer insanlardan en az 1,5 metre uzakta tutulmalıdır. Diğer şeylerin yanı sıra, çalışma yolu, alışveriş, doktor ziyaretleri, gerekli randevular ve temiz havada egzersiz mümkün. Önlemler başlangıçta 2 hafta boyunca ve Almanya genelinde geçerlidir. Bununla ilgili daha fazla bilgi ve Thüringen ile ilgili bilgiler için lütfen ekrandaki bağlantılara bakın. <a href = 'https: //www.bundesregierung.de/breg-de/themen/coronavirus/besprechung-der-bundeskanzlerin-mit-den-regierungschefinnen-und-regierungschefs-der-laender-1733248' target = '_ blank' > (1) </a> </p>",,node_19_1584976898915,DE_germany_precautions_thüringen,node_10_1584965944031,DE_germany_precautions_by_state
186_node_19_1584976898915_DE_germany_precautions_thüringen_3_1,,47_node_19_1584976898915_DE_germany_precautions_thüringen,node_19_1584976898915,DE_germany_precautions_thüringen,node_10_1584965944031,DE_germany_precautions_by_state
187_node_19_1584976898915_DE_germany_precautions_thüringen_4_1,,48_node_19_1584976898915_DE_germany_precautions_thüringen,node_19_1584976898915,DE_germany_precautions_thüringen,node_10_1584965944031,DE_germany_precautions_by_state
188_node_10_1584974559819_DE_germany_precautions_brandenburg_1_1,"<speak> 22 Mart'ta kararlaştırılan tedbirler, diğer şeylerin yanı sıra, aile üyeleri dışındaki diğer insanlarla temasların en aza indirilmesi gerektiğini de içeriyor. Halk, diğer insanlardan en az 1,5 metre uzakta tutulmalıdır. Diğer şeylerin yanı sıra, çalışma yolu, alışveriş, doktor ziyaretleri, gerekli randevular ve temiz havada egzersiz mümkün. Önlemler başlangıçta 2 hafta boyunca ve Almanya genelinde geçerlidir. Bununla ilgili daha fazla bilgi ve Brandenburg ile ilgili bilgiler için lütfen görünen bağlantılara bakın. </speak>",,node_10_1584974559819,DE_germany_precautions_brandenburg,node_10_1584965944031,DE_germany_precautions_by_state
189_node_10_1584974559819_DE_germany_precautions_brandenburg_2_1,"<p> 22 Mart'ta kararlaştırılan tedbirler, diğer şeylerin yanı sıra, aile üyeleri dışındaki diğer insanlarla temasların en aza indirilmesi gerektiğini de içeriyor. Halk, diğer insanlardan en az 1,5 metre uzakta tutulmalıdır. Diğer şeylerin yanı sıra, çalışma yolu, alışveriş, doktor ziyaretleri, gerekli randevular ve temiz havada egzersiz mümkün. Önlemler başlangıçta 2 hafta boyunca ve Almanya genelinde geçerlidir. Bununla ilgili daha fazla bilgi ve Brandenburg ile ilgili bilgiler için lütfen görünen bağlantılara bakın. <a href = 'https: //www.bundesregierung.de/breg-de/themen/coronavirus/besprechung-der-bundeskanzlerin-mit-den-regierungschefinnen-und-regierungschefs-der-laender-1733248' target = '_ blank' > (1) </a> </p>",,node_10_1584974559819,DE_germany_precautions_brandenburg,node_10_1584965944031,DE_germany_precautions_by_state
190_node_10_1584974559819_DE_germany_precautions_brandenburg_3_1,,49_node_10_1584974559819_DE_germany_precautions_brandenburg,node_10_1584974559819,DE_germany_precautions_brandenburg,node_10_1584965944031,DE_germany_precautions_by_state
191_node_10_1584974559819_DE_germany_precautions_brandenburg_4_1,,50_node_10_1584974559819_DE_germany_precautions_brandenburg,node_10_1584974559819,DE_germany_precautions_brandenburg,node_10_1584965944031,DE_germany_precautions_by_state
192_node_10_1584965965592_DE_germany_precautions_badenw_1_1,"<speak> 22 Mart'ta kararlaştırılan tedbirler, diğer şeylerin yanı sıra, aile üyeleri dışındaki diğer insanlarla temasların en aza indirilmesi gerektiğini de içeriyor. Halk, diğer insanlardan en az 1,5 metre uzakta tutulmalıdır. Diğer şeylerin yanı sıra, çalışma yolu, alışveriş, doktor ziyaretleri, gerekli randevular ve temiz havada egzersiz mümkün. Önlemler başlangıçta 2 hafta boyunca ve Almanya genelinde geçerlidir. Bununla ilgili daha fazla bilgi ve Baden-Württemberg ile ilgili bilgiler için lütfen görünen bağlantılara bakın. </speak>",,node_10_1584965965592,DE_germany_precautions_badenw,node_10_1584965944031,DE_germany_precautions_by_state
193_node_10_1584965965592_DE_germany_precautions_badenw_2_1,"<p> 22 Mart'ta kararlaştırılan tedbirler, diğer şeylerin yanı sıra, aile üyeleri dışındaki diğer insanlarla temasların en aza indirilmesi gerektiğini de içeriyor. Halk, diğer insanlardan en az 1,5 metre uzakta tutulmalıdır. Diğer şeylerin yanı sıra, çalışma yolu, alışveriş, doktor ziyaretleri, gerekli randevular ve temiz havada egzersiz mümkün. Önlemler başlangıçta 2 hafta boyunca ve Almanya genelinde geçerlidir. Bununla ilgili daha fazla bilgi ve Baden-Württemberg ile ilgili bilgiler için lütfen ekrandaki bağlantılara bakın. <a href = 'https: //www.bundesregierung.de/breg-de/themen/coronavirus/besprechung-der-bundeskanzlerin-mit-den-regierungschefinnen-und-regierungschefs-der-laender-1733248' target = '_ blank' > (1) </a> </p>",,node_10_1584965965592,DE_germany_precautions_badenw,node_10_1584965944031,DE_germany_precautions_by_state
194_node_10_1584965965592_DE_germany_precautions_badenw_3_1,,51_node_10_1584965965592_DE_germany_precautions_badenw,node_10_1584965965592,DE_germany_precautions_badenw,node_10_1584965944031,DE_germany_precautions_by_state
195_node_10_1584965965592_DE_germany_precautions_badenw_4_1,,52_node_10_1584965965592_DE_germany_precautions_badenw,node_10_1584965965592,DE_germany_precautions_badenw,node_10_1584965944031,DE_germany_precautions_by_state
196_node_4_1565359271403_DE_agent_confirmation_1_1,"Çok teşekkür ederim, $ user_data.first_name, en kısa sürede size geri döneceğiz.",,node_4_1565359271403,DE_agent_confirmation,node_3_1565359271403,DE_agent_yes_save_email_address
197_node_3_1565359271403_DE_agent_yes_save_email_address_1_1,Çok teşekkürler. Lütfen kısaca aşağıya bir mesaj girin:,,node_3_1565359271403,DE_agent_yes_save_email_address,node_1_1565359271398,DE_agent_email_asking
198_node_2_1565359271403_DE_agent_yes_save_email_cancel_1_1,Sorun değil.,,node_2_1565359271403,DE_agent_yes_save_email_cancel,node_1_1565359271398,DE_agent_email_asking
199_node_4_1585671558729_DE_stayhomeinfo_drive_other_city_1_1,"<speak> Aynı yerde mi yoksa komşu yerde mi yaşıyor olursanız olun aile üyelerini (ebeveynler hariç) veya arkadaşlarını ziyaret etmek yasaktır. Sadece aynı evde yaşayan insanlarla temasa izin verilir. İkinci bir evde yaşamaya genellikle izin verilir, ancak birinci ve ikinci eviniz arasında işe gidemezsiniz. Ayrıca, daha katı yerel düzenlemeler olduğunu ve ikinci evinizde kalmanızın yasak olabileceğini lütfen unutmayın. Bu nedenle, lütfen kendinizi özellikle sitede bilgilendirin. Çalışmanın yolu, acil bakım, alışveriş, doktora ziyaretler, toplantılara katılım, gerekli randevular ve sınavlar, diğer veya bireysel sporlara yardım ve temiz havada egzersiz ve diğer gerekli aktiviteler elbette mümkün. </ Speak>",,node_4_1585671558729,DE_stayhomeinfo_drive_other_city,node_29_1584669648644,DE_Stayhomeinfo
200_node_4_1585671558729_DE_stayhomeinfo_drive_other_city_2_1,"<p> Aile üyeleri (ebeveynler hariç) veya arkadaşları aynı yerde mi yoksa komşu yerde mi yaşıyor olursa olsun ziyaret etmek yasaktır. Sadece aynı evde yaşayan insanlarla temasa izin verilir. İkinci bir evde yaşamaya genellikle izin verilir, ancak birinci ve ikinci eviniz arasında işe gidemezsiniz. Ayrıca, daha katı yerel düzenlemeler olduğunu ve ikinci evinizde kalmanızın yasak olabileceğini lütfen unutmayın. Bu nedenle, lütfen kendinizi özellikle sitede bilgilendirin. Çalışmanın yolu, acil bakım, alışveriş, doktor ziyaretleri, toplantılara katılım, gerekli randevular ve sınavlar, diğer veya bireysel sporlara yardım ve temiz havada egzersiz ve diğer gerekli aktiviteler elbette hala mümkündür. <a href = 'https: //www.niedersachsen.",,node_4_1585671558729,DE_stayhomeinfo_drive_other_city,node_29_1584669648644,DE_Stayhomeinfo
201_node_4_1585671558729_DE_stayhomeinfo_drive_other_city_3_1,,53_node_4_1585671558729_DE_stayhomeinfo_drive_other_city,node_4_1585671558729,DE_stayhomeinfo_drive_other_city,node_29_1584669648644,DE_Stayhomeinfo
202_node_44_1584670289534_DE_stayhomeinfo_open_1_1,"<speak> Genel olarak günlük ihtiyaçlar için mağazalar açık: geç satış noktaları, pick-up ve dağıtım hizmetleri, haftalık pazarlar, eczaneler, tıbbi malzeme bulunan tesisler ve işitme ve görsel yardım satın alma, eczaneler, benzin istasyonları, bankalar ve tasarruf bankaları, postaneler, Kuaförler, kuru temizleyiciler, çamaşırhaneler, gazete ve kitap satışları, inşaat, bahçecilik ve evcil hayvan perakende, bisiklet mağazaları, cenaze müdürleri, el sanatları ve el sanatları ve toptan satış. Ancak, bölgesel düzenlemeler geçerlidir. Kendinizi belediyenizde veya şehir idaresinde telefonla bilgilendirmek en iyisidir. </ Speak>",,node_44_1584670289534,DE_stayhomeinfo_open,node_29_1584669648644,DE_Stayhomeinfo
203_node_44_1584670289534_DE_stayhomeinfo_open_2_1,"<p> Genel olarak günlük ihtiyaçlar için mağazalar açık: geç satış noktaları, pick-up ve dağıtım hizmetleri, haftalık pazarlar, eczaneler, tıbbi malzeme bulunan tesisler ve işitme ve görsel yardım satın alma, eczaneler, benzin istasyonları, bankalar ve tasarruf bankaları, postaneler, Kuaförler, kuru temizleyiciler, çamaşırhaneler, gazete ve kitap satışları, inşaat, bahçecilik ve evcil hayvan perakende, bisiklet mağazaları, cenaze müdürleri, el sanatları ve el sanatları ve toptan satış. Ancak, bölgesel düzenlemeler geçerlidir. Kendinizi belediyenizde veya şehir idaresinde telefonla bilgilendirmek en iyisidir. <a href='https://www.zusammen Gegencorona.de/informieren/zuhause-bleiben/' target='_blank'> (1) </a> </p>",,node_44_1584670289534,DE_stayhomeinfo_open,node_29_1584669648644,DE_Stayhomeinfo
204_node_44_1584670289534_DE_stayhomeinfo_open_3_1,,54_node_44_1584670289534_DE_stayhomeinfo_open,node_44_1584670289534,DE_stayhomeinfo_open,node_29_1584669648644,DE_Stayhomeinfo
205_node_2_1585671207268_DE_stayhomeinfo_visit_parents_children_1_1,"<speak> Ebeveynler çocuklarını ziyaret etmeye devam edebilir ve elbette bunun tersi de geçerlidir. Ebeveyn-çocuk ilişkisi için temas kurmanın önemi göz önüne alındığında, bu temaslar temel olarak kesinlikle gerekli asgari temasa aittir. Bununla birlikte, 60 yaş ve üstü kişilere ziyaretlerin genellikle tavsiye edilmediğini lütfen unutmayın, çünkü bu insanlar yeni Corona Virüsü ile ciddi bir enfeksiyon riski için yüksek risk altındadır. Dikkate alındığında, eski nesil ile temas telefon görüşmeleriyle sınırlı olmalıdır. </ Speak>",,node_2_1585671207268,DE_stayhomeinfo_visit_parents_children,node_29_1584669648644,DE_Stayhomeinfo
206_node_2_1585671207268_DE_stayhomeinfo_visit_parents_children_2_1,"<p> Ebeveynler çocuklarını ziyaret etmeye devam edebilir ve elbette bunun tersi de geçerlidir. Ebeveyn-çocuk ilişkisi için temas kurmanın önemi göz önüne alındığında, bu temaslar temel olarak kesinlikle gerekli asgari temasa aittir. Bununla birlikte, 60 yaş ve üstü kişilere yapılan ziyaretlerin genellikle cesaretini kırdığını, çünkü bu insanlar yeni korona virüsü ile ciddi bir enfeksiyon yolu için yüksek risk altında olduğunu unutmayın. Dikkate alındığında, eski nesil ile temas telefon görüşmeleriyle sınırlı olmalıdır. <a href='https://www.zusammen Gegencorona.de/informieren/informationen-alltag/' target='_blank'> (1) </a> <a href = 'https: //www.niedersachsen.de/ Corona virüsü / answer_of_frequent_questions_faq / sık sorulan sorular-cevap-sss-186686.html '",,node_2_1585671207268,DE_stayhomeinfo_visit_parents_children,node_29_1584669648644,DE_Stayhomeinfo
207_node_2_1585671207268_DE_stayhomeinfo_visit_parents_children_3_1,,55_node_2_1585671207268_DE_stayhomeinfo_visit_parents_children,node_2_1585671207268,DE_stayhomeinfo_visit_parents_children,node_29_1584669648644,DE_Stayhomeinfo
208_node_38_1584669800260_DE_stayhomeinfo_doctor_1_1,<konuş> evet. Doktora ziyaretler mümkündür. Lütfen doktora gitmeden önce doktorun ofisini aradığınızdan emin olun. Birçok uygulamanın bulaşıcı hastalıkları olan hastalar ve semptomları olmayan hastalar için ayrı alanları vardır. İlk aramadan tıbbi uygulamalara girmeyin. </speak>,,node_38_1584669800260,DE_stayhomeinfo_doctor,node_29_1584669648644,DE_Stayhomeinfo
209_node_38_1584669800260_DE_stayhomeinfo_doctor_2_1,"<p> Evet, doktor ziyaretleri mümkündür. Lütfen doktora gitmeden önce doktorun ofisini aradığınızdan emin olun. Birçok uygulamanın bulaşıcı hastalıkları olan hastalar ve semptomları olmayan hastalar için ayrı alanları vardır. İlk önce arama yapmadan bir doktorun ofisine girmeyin. <a href='https://www.zusammen Gegencorona.de/informieren/zuhause-bleiben/' target='_blank'> (1) </a> </p>",,node_38_1584669800260,DE_stayhomeinfo_doctor,node_29_1584669648644,DE_Stayhomeinfo
210_node_38_1584669800260_DE_stayhomeinfo_doctor_3_1,,56_node_38_1584669800260_DE_stayhomeinfo_doctor,node_38_1584669800260,DE_stayhomeinfo_doctor,node_29_1584669648644,DE_Stayhomeinfo
211_node_40_1584669908747_DE_stayhomeinfo_mask_supermarket_1_1,"<speak> Hayır, mağazaya girerken koruyucu maske takmanız gerekmez. Diğer insanlardan en az bir ila iki metre uzakta durun ve hijyen talimatlarını izleyin. </speak>",,node_40_1584669908747,DE_stayhomeinfo_mask_supermarket,node_29_1584669648644,DE_Stayhomeinfo
212_node_40_1584669908747_DE_stayhomeinfo_mask_supermarket_2_1,<p> Mağazaya girerken koruyucu maske takmanız gerekmez. Dışarıdaki insanlara en az 1 ila 2 metre mesafe bırakın ve hijyen talimatlarını izleyin. <a href='https://www.zusammen Gegencorona.de/informieren/zuhause-bleiben/' target='_blank'> (1) </a> </p>,,node_40_1584669908747,DE_stayhomeinfo_mask_supermarket,node_29_1584669648644,DE_Stayhomeinfo
213_node_40_1584669908747_DE_stayhomeinfo_mask_supermarket_3_1,,57_node_40_1584669908747_DE_stayhomeinfo_mask_supermarket,node_40_1584669908747,DE_stayhomeinfo_mask_supermarket,node_29_1584669648644,DE_Stayhomeinfo
214_node_46_1584670438990_DE_stayhomeinfo_supermarket_1_1,"<speak> Satın alma yapabilirsiniz. Günlük ihtiyaçlar için mağazalar açıktır. Ancak, alışveriş ihtiyaçlarınızı mümkün olduğunca paketlemeli ve satın alma işlemlerinizi sınırlandırmalısınız. Lütfen hijyen kurallarına dikkat edin. El yerine kolun hırsızında öksürme ve hapşırma ve insanlara en az bir ila 2 metre mesafe bırakma. Ve lütfen hamster almaktan kaçının. Ayrıca yaşlı insanlara onlar için ayak işleri yapıp yapamayacağınızı sorabilirsiniz. </speak>",,node_46_1584670438990,DE_stayhomeinfo_supermarket,node_29_1584669648644,DE_Stayhomeinfo
215_node_46_1584670438990_DE_stayhomeinfo_supermarket_2_1,"<p> Alışveriş yapabilirsiniz. Günlük ihtiyaçlar için mağazalar açıktır. Ancak, alışveriş ihtiyaçlarınızı mümkün olduğunca paketlemeli ve satın alma işlemlerinizi sınırlandırmalısınız. Lütfen hijyen kurallarına dikkat edin: öksürme ve hapşırma (el yerine kolun hırsızında) ve insanlardan uzak durma (en az 1 ila 2 metre). Ve lütfen hamster almaktan kaçının. Yaşlı insanlara onlar için ayak işleri yapıp yapamayacağınızı da sorabilirsiniz. <a href='https://www.zusammen Gegencorona.de/informieren/zuhause-bleiben/' target='_blank'> (1) </a> </p>",,node_46_1584670438990,DE_stayhomeinfo_supermarket,node_29_1584669648644,DE_Stayhomeinfo
216_node_46_1584670438990_DE_stayhomeinfo_supermarket_3_1,,58_node_46_1584670438990_DE_stayhomeinfo_supermarket,node_46_1584670438990,DE_stayhomeinfo_supermarket,node_29_1584669648644,DE_Stayhomeinfo
217_node_42_1584669985097_DE_stayhomeinfo_network_congestion_1_1,"<speak> Dijital altyapıda her zaman kısa kesintiler olabilir. Almanya'daki tüm ağlar şu anda kararlı. Almanya'daki bazı telekomünikasyon sağlayıcıları, bireysel kapasite darboğazları nedeniyle altyapılarını genişletiyor. Arızalar meydana gelirse, servis hatlarına normal hatlardan ulaşabilirsiniz. Teknisyenler evinize girdiğinde, hijyen talimatlarına dikkat edin ve en az bir ila iki metre mesafeyi koruyun. </speak>",,node_42_1584669985097,DE_stayhomeinfo_network_congestion,node_29_1584669648644,DE_Stayhomeinfo
218_node_42_1584669985097_DE_stayhomeinfo_network_congestion_2_1,"<p> Dijital altyapıda her zaman kısa kesintiler olabilir, şu anda Almanya'daki tüm ağlar kararlı. Almanya'daki bazı telekomünikasyon sağlayıcıları, bireysel kapasite darboğazları nedeniyle altyapılarını genişletiyor. Arızalar meydana gelirse, servis hatlarına normal hatlardan ulaşabilirsiniz. Teknisyenler evinize girdiğinde, hijyen talimatlarına dikkat edin ve en az 1 ila 2 metre mesafeyi koruyun. <a href='https://www.zusammen Gegencorona.de/informieren/zuhause-bleiben/' target='_blank'> (1) </a> </p>",,node_42_1584669985097,DE_stayhomeinfo_network_congestion,node_29_1584669648644,DE_Stayhomeinfo
219_node_42_1584669985097_DE_stayhomeinfo_network_congestion_3_1,,59_node_42_1584669985097_DE_stayhomeinfo_network_congestion,node_42_1584669985097,DE_stayhomeinfo_network_congestion,node_29_1584669648644,DE_Stayhomeinfo
220_node_2_1585240427008_DE_stayhomeinfo_visit60_1_1,"<speak> Yaşlılara (60 yaş ve üstü) ve önceden mevcut koşulları olan kişilere ziyaretler şu anda önerilmemektedir, çünkü bu insanlar yeni korona virüsü ile ciddi bir enfeksiyon riski için yüksek risk altındadır. Huzurevleri ve bakım evleri, sakinlerini korumak için genellikle çok katı bir ziyaret kuralına tabidir. Dikkate alındığında, eski nesil ile temas telefon görüşmeleriyle sınırlı olmalıdır. Örneğin, okulu ve gündüz bakımını kapatırken çocuk bakımı büyükanne ve büyükbabalar tarafından yapılmamalıdır. </speak>",,node_2_1585240427008,DE_stayhomeinfo_visit60,node_29_1584669648644,DE_Stayhomeinfo
221_node_2_1585240427008_DE_stayhomeinfo_visit60_2_1,"<p> Yaşlılara (60 yaş ve üstü) ve önceden mevcut koşulları olan kişilere yönelik ziyaretler şu anda önerilmemektedir, çünkü bu insanlar yeni korona virüsü ile ciddi bir enfeksiyon yolu için yüksek risk altındadır. Huzurevleri ve bakım evleri, sakinlerini korumak için genellikle çok katı bir ziyaret kuralına tabidir. Dikkate alındığında, eski nesil ile temas telefon görüşmeleriyle sınırlı olmalıdır. Çocuk bakımı, örneğin okulu ve gündüz bakımını kapatırken, büyükanne ve büyükbabalar tarafından alınmamalıdır. <a href='https://www.zusammen Gegencorona.de/informieren/informationen-alltag/' target='_blank'> (1) </a> </p>",,node_2_1585240427008,DE_stayhomeinfo_visit60,node_29_1584669648644,DE_Stayhomeinfo
222_node_2_1585240427008_DE_stayhomeinfo_visit60_3_1,,60_node_2_1585240427008_DE_stayhomeinfo_visit60,node_2_1585240427008,DE_stayhomeinfo_visit60,node_29_1584669648644,DE_Stayhomeinfo
223_node_30_1584669648661_DE_stayhomeinfo_authorities_1_1,"<speak> İş merkezleri ve istihdam bürolarına telefon, e-posta veya faks yoluyla ulaşılabilir. Siparişleri zamanında işlemeye devam edebilmek için, bazı iş merkezleri ek telefon numaraları belirlemiştir. Nakit para olan herkese ödeme böyle bir fayda sağlar. B. çocuk parası veya çocuk yardımı garanti edilir. İşsiz kalan veya temel güvenliğe bağımlı olanlar bunu telefonla veya dijital olarak raporlayabilir ve yardım talep edebilirler. </speak>",,node_30_1584669648661,DE_stayhomeinfo_authorities,node_29_1584669648644,DE_Stayhomeinfo
224_node_30_1584669648661_DE_stayhomeinfo_authorities_2_1,"<p> İş merkezleri ve istihdam bürolarına telefon, e-posta veya faks yoluyla ulaşılabilir. Siparişleri zamanında işlemeye devam edebilmek için, bazı iş merkezleri ek telefon numaraları belirlemiştir. Nakit para olan herkese ödeme böyle bir fayda sağlar. B. çocuk parası veya çocuk yardımı garanti edilir. İşsiz kalan veya temel güvenliğe bağımlı olanlar bunu telefonla veya dijital olarak raporlayabilir ve yardım talep edebilir. <a href='https://www.zusammen Gegencorona.de/informieren/zuhause-bleiben/' target='_blank'> (1) </a> </p>",,node_30_1584669648661,DE_stayhomeinfo_authorities,node_29_1584669648644,DE_Stayhomeinfo
225_node_30_1584669648661_DE_stayhomeinfo_authorities_3_1,,61_node_30_1584669648661_DE_stayhomeinfo_authorities,node_30_1584669648661,DE_stayhomeinfo_authorities,node_29_1584669648644,DE_Stayhomeinfo
226_node_27_1583864651524_DE_spread_animals_1_1,"<speak> Uzmanlar, evcil hayvanların korona virüsü bulaşma riskinin çok düşük olduğunu tahmin ediyorlar. Ama bunu ekarte edemezler. Hayvanların kendileri hiçbir belirti göstermezler, bu yüzden hastalanmazlar. Ancak enfekte olmuşlarsa, korona virüslerini solunum havası veya atılımları yoluyla iletmeleri mümkündür. </speak>",,node_27_1583864651524,DE_spread_animals,node_7_1583860241528,DE_Spread
227_node_27_1583864651524_DE_spread_animals_2_1,"<p> Uzmanlar, evcil hayvanların korona virüsü bulaşma riskinin çok düşük olduğunu tahmin ediyorlar. Ama bunu ekarte edemezler. Hayvanların kendileri hiçbir belirti göstermezler, bu yüzden hastalanmazlar. Bununla birlikte, enfekte olmuşlarsa, korona virüslerini solunum havası veya atılımları yoluyla iletmeleri mümkündür. <a href='https://www.dw.com/de/corona-sp%C3%A4tsequen-genesene-haben-teil kısmen-reduzierte-lungfunktion/a-52838231' target='_blank'> (1) </ a> </p>",,node_27_1583864651524,DE_spread_animals,node_7_1583860241528,DE_Spread
228_node_27_1583864651524_DE_spread_animals_3_1,,62_node_27_1583864651524_DE_spread_animals,node_27_1583864651524,DE_spread_animals,node_7_1583860241528,DE_Spread
